OTU_ID,Kingdom,Phylum,Class,Order,Family ,Genus,Species,Label
FOTU_203,Fungi,Ascomycota,Dothideomycetes,Pleosporales,unidentified,unidentified,unidentified,FOTU_203_Pleosporales
FOTU_204,Fungi,Ascomycota,Sordariomycetes,unidentified,unidentified,unidentified,unidentified,FOTU_204_Sordariomycetes
FOTU_207,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi_sp,FOTU_207_Fungi
FOTU_199,Fungi,Ascomycota,Sordariomycetes,unidentified,unidentified,unidentified,unidentified,FOTU_199_Sordariomycetes
FOTU_206,Fungi,Ascomycota,Sordariomycetes,Xylariales,Microdochiaceae,Microdochium,Microdochium_sp,FOTU_206_Microdochium_sp
FOTU_193,Fungi,Ascomycota,Sordariomycetes,Magnaporthales,Magnaporthaceae,Budhanggurabania,Budhanggurabania_cynodonticola,FOTU_193_Budhanggurabania_cynodonticola
FOTU_211,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymosphaeriaceae,Paraconiothyrium,Paraconiothyrium_cyclothyrioides,FOTU_211_Paraconiothyrium_cyclothyrioides
FOTU_210,Fungi,Ascomycota,Sordariomycetes,Coniochaetales,Coniochaetaceae,Coniochaeta,Coniochaeta_sp,FOTU_210_Coniochaeta_sp
FOTU_208,Fungi,Ascomycota,Sordariomycetes,unidentified,unidentified,unidentified,unidentified,FOTU_208_Sordariomycetes
FOTU_205,Fungi,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,Echria,unidentified,FOTU_205_Echria
FOTU_216,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_216_unidentified
FOTU_217,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_217_unidentified
FOTU_218,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_218_unidentified
FOTU_212,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Cladophialophora,unidentified,FOTU_212_Cladophialophora
FOTU_214,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,unidentified,unidentified,FOTU_214_Xylariaceae
FOTU_215,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_215_Fungi
FOTU_209,Fungi,Ascomycota,Sordariomycetes,unidentified,unidentified,unidentified,unidentified,FOTU_209_Sordariomycetes
FOTU_219,Fungi,Ascomycota,Sordariomycetes,Magnaporthales,Magnaporthaceae,unidentified,unidentified,FOTU_219_Magnaporthaceae
FOTU_220,Fungi,Ascomycota,Sordariomycetes,Sordariales,unidentified,unidentified,Sordariales_sp,FOTU_220_Sordariales
FOTU_224,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_224_unidentified
FOTU_223,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Talaromyces,unidentified,FOTU_223_Talaromyces
FOTU_226,Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Corynascella,Corynascella_humicola,FOTU_226_Corynascella_humicola
FOTU_231,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi_sp,FOTU_231_Fungi
FOTU_232,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymosphaeriaceae,Didymosphaeria,Didymosphaeria_sp,FOTU_232_Didymosphaeria_sp
FOTU_202,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_202_Fungi
FOTU_222,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Sporormiaceae,Westerdykella,Westerdykella_sp,FOTU_222_Westerdykella_sp
FOTU_230,Fungi,Basidiomycota,Agaricomycetes,Sebacinales,unidentified,unidentified,Sebacinales_sp,FOTU_230_Sebacinales
FOTU_225,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_225_Fungi
FOTU_213,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi_sp,FOTU_213_Fungi
FOTU_221,Fungi,Ascomycota,Sordariomycetes,Magnaporthales,Magnaporthaceae,Pseudophialophora,unidentified,FOTU_221_Pseudophialophora
FOTU_234,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_234_unidentified
FOTU_227,Mocki,Mockmycota,Mockomycetes,Mockoales,Mockoaecea,Mock,mock1,FOTU_227_mock1
FOTU_228,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Penicillifer,Penicillifer_diparietisporus,FOTU_228_Penicillifer_diparietisporus
FOTU_233,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,unidentified,unidentified,unidentified,FOTU_233_Eurotiales
FOTU_235,Fungi,Blastocladiomycota,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_235_Blastocladiomycota
FOTU_237,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_237_unidentified
FOTU_238,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi_sp,FOTU_238_Fungi
FOTU_229,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Metschnikowiaceae,Clavispora,Clavispora_sp,FOTU_229_Clavispora_sp
FOTU_236,Fungi,Ascomycota,Sordariomycetes,unidentified,unidentified,unidentified,unidentified,FOTU_236_Sordariomycetes
FOTU_241,Fungi,Rozellomycota,Rozellomycotina_cls_Incertae_sedis,GS11,unidentified,unidentified,GS11_sp,FOTU_241_GS11
FOTU_244,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_244_unidentified
FOTU_239,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Teichosporaceae,Teichospora,Teichospora_thailandica,FOTU_239_Teichospora_thailandica
FOTU_240,Fungi,Ascomycota,Dothideomycetes,Capnodiales,Cladosporiaceae,Cladosporium,Cladosporium_halotolerans,FOTU_240_Cladosporium_halotolerans
FOTU_247,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,unidentified,FOTU_247_Trichoderma
FOTU_242,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Stachybotryaceae,Achroiostachys,Achroiostachys_levigata,FOTU_242_Achroiostachys_levigata
FOTU_248,Fungi,Ascomycota,Dothideomycetes,Pleosporales,unidentified,unidentified,unidentified,FOTU_248_Pleosporales
FOTU_249,Fungi,Ascomycota,Dothideomycetes,Venturiales,Sympoventuriaceae,Ochroconis,Ochroconis_minima,FOTU_249_Ochroconis_minima
FOTU_245,Fungi,Ascomycota,Dothideomycetes,Pleosporales,unidentified,unidentified,unidentified,FOTU_245_Pleosporales
FOTU_251,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_251_unidentified
FOTU_252,Fungi,Monoblepharomycota,Sanchytriomycetes,Sanchytriales,Sanchytriaceae,unidentified,Sanchytriaceae_sp,FOTU_252_Sanchytriaceae
FOTU_253,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_253_Fungi
FOTU_254,Fungi,Basidiomycota,Agaricomycetes,Agaricales,unidentified,unidentified,Agaricales_sp,FOTU_254_Agaricales
FOTU_246,Fungi,Basidiobolomycota,unidentified,unidentified,unidentified,unidentified,Basidiobolomycota_sp,FOTU_246_Basidiobolomycota
FOTU_255,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Bipolaris,unidentified,FOTU_255_Bipolaris
FOTU_257,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Cantharellales_fam_Incertae_sedis,Minimedusa,Minimedusa_polyspora,FOTU_257_Minimedusa_polyspora
FOTU_258,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Tulostoma,unidentified,FOTU_258_Tulostoma
FOTU_261,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_261_Fungi
FOTU_262,Fungi,Basidiomycota,Agaricomycetes,Phallales,Phallaceae,unidentified,unidentified,FOTU_262_Phallaceae
FOTU_263,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,unidentified,FOTU_263_Fusarium
FOTU_264,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_264_unidentified
FOTU_265,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,unidentified,unidentified,unidentified,FOTU_265_Chaetothyriales
FOTU_260,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Bulleribasidiaceae,Vishniacozyma,Vishniacozyma_carnescens,FOTU_260_Vishniacozyma_carnescens
FOTU_243,Fungi,Ascomycota,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_243_Ascomycota
FOTU_250,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_250_Fungi
FOTU_272,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,unidentified,unidentified,Spizellomycetales_sp,FOTU_272_Spizellomycetales
FOTU_270,Fungi,Ascomycota,Dothideomycetes,Tubeufiales,Tubeufiaceae,unidentified,Tubeufiaceae_sp,FOTU_270_Tubeufiaceae
FOTU_266,Fungi,Ascomycota,Leotiomycetes,Helotiales,unidentified,unidentified,Helotiales_sp,FOTU_266_Helotiales
FOTU_267,Fungi,Ascomycota,Sordariomycetes,Sordariales,Sordariales_fam_Incertae_sedis,Conlarium,unidentified,FOTU_267_Conlarium
FOTU_271,Fungi,Basidiomycota,Agaricomycetes,Agaricales,unidentified,unidentified,Agaricales_sp,FOTU_271_Agaricales
FOTU_268,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Meyerozyma,Meyerozyma_caribbica,FOTU_268_Meyerozyma_caribbica
FOTU_275,Fungi,Ascomycota,Sordariomycetes,Boliniales,unidentified,unidentified,unidentified,FOTU_275_Boliniales
FOTU_259,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_259_Fungi
FOTU_278,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_278_unidentified
FOTU_273,Fungi,Ascomycota,Sordariomycetes,unidentified,unidentified,unidentified,unidentified,FOTU_273_Sordariomycetes
FOTU_274,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_274_Fungi
FOTU_277,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_277_Fungi
FOTU_281,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,Mortierella_sp,FOTU_281_Mortierella_sp
FOTU_269,Fungi,Ascomycota,Leotiomycetes,unidentified,unidentified,unidentified,Leotiomycetes_sp,FOTU_269_Leotiomycetes
FOTU_256,Fungi,Ascomycota,Lecanoromycetes,unidentified,unidentified,unidentified,Lecanoromycetes_sp,FOTU_256_Lecanoromycetes
FOTU_282,Fungi,Ascomycota,Dothideomycetes,Capnodiales,Mycosphaerellaceae,unidentified,unidentified,FOTU_282_Mycosphaerellaceae
FOTU_276,Fungi,Ascomycota,Leotiomycetes,Thelebolales,Pseudeurotiaceae,Pseudeurotium,Pseudeurotium_ovale,FOTU_276_Pseudeurotium_ovale
FOTU_289,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporales_fam_Incertae_sedis,Polyschema,Polyschema_sclerotigenum,FOTU_289_Polyschema_sclerotigenum
FOTU_279,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Stachybotryaceae,unidentified,unidentified,FOTU_279_Stachybotryaceae
FOTU_285,Fungi,Ascomycota,Sordariomycetes,unidentified,unidentified,unidentified,unidentified,FOTU_285_Sordariomycetes
FOTU_286,Fungi,Basidiobolomycota,Basidiobolomycetes,Basidiobolales,unidentified,unidentified,Basidiobolales_sp,FOTU_286_Basidiobolales
FOTU_283,Fungi,Ascomycota,Dothideomycetes,Pleosporales,unidentified,unidentified,unidentified,FOTU_283_Pleosporales
FOTU_287,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_287_unidentified
FOTU_284,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreales_fam_Incertae_sedis,Emericellopsis,Emericellopsis_minima,FOTU_284_Emericellopsis_minima
FOTU_288,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Melanommataceae,unidentified,Melanommataceae_sp,FOTU_288_Melanommataceae
FOTU_295,Mocki,Mockmycota,Mockomycetes,Mockoales,Mockoaecea,Mock,unidentified,FOTU_295_Mock
FOTU_290,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi_sp,FOTU_290_Fungi
FOTU_292,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_292_unidentified
FOTU_291,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_291_Fungi
FOTU_280,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi_sp,FOTU_280_Fungi
FOTU_296,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_296_unidentified
FOTU_293,Fungi,Ascomycota,Leotiomycetes,Helotiales,Sclerotiniaceae,Clarireedia,Clarireedia_bennettii,FOTU_293_Clarireedia_bennettii
FOTU_294,Fungi,Basidiomycota,Agaricomycetes,Sebacinales,unidentified,unidentified,Sebacinales_sp,FOTU_294_Sebacinales
FOTU_300,Fungi,Basidiomycota,Agaricomycetes,Sebacinales,unidentified,unidentified,Sebacinales_sp,FOTU_300_Sebacinales
FOTU_307,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,unidentified,unidentified,Spizellomycetales_sp,FOTU_307_Spizellomycetales
FOTU_301,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,unidentified,FOTU_301_Trichoderma
FOTU_297,Fungi,Ascomycota,Sordariomycetes,Microascales,Microascaceae,unidentified,unidentified,FOTU_297_Microascaceae
FOTU_298,Fungi,Ascomycota,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_298_Ascomycota
FOTU_299,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Ganodermataceae,Ganoderma,Ganoderma_meredithiae,FOTU_299_Ganoderma_meredithiae
FOTU_306,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,unidentified,FOTU_306_Trichoderma
FOTU_302,Fungi,Ascomycota,Dothideomycetes,Tubeufiales,Tubeufiaceae,unidentified,unidentified,FOTU_302_Tubeufiaceae
FOTU_305,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Clavicipitaceae,Metarhizium,Metarhizium_carneum,FOTU_305_Metarhizium_carneum
FOTU_315,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_315_unidentified
FOTU_303,Fungi,Ascomycota,Leotiomycetes,Helotiales,unidentified,unidentified,Helotiales_sp,FOTU_303_Helotiales
FOTU_308,Fungi,Ascomycota,Sordariomycetes,Sordariales,unidentified,unidentified,unidentified,FOTU_308_Sordariales
FOTU_309,Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Acrophialophora,Acrophialophora_hechuanensis,FOTU_309_Acrophialophora_hechuanensis
FOTU_310,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Sporidiobolaceae,Sporobolomyces,Sporobolomyces_patagonicus,FOTU_310_Sporobolomyces_patagonicus
FOTU_313,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_313_unidentified
FOTU_321,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi_sp,FOTU_321_Fungi
FOTU_304,Fungi,Ascomycota,Sordariomycetes,Sordariales,unidentified,unidentified,unidentified,FOTU_304_Sordariales
FOTU_316,Fungi,Ascomycota,Sordariomycetes,Glomerellales,Plectosphaerellaceae,Plectosphaerella,Plectosphaerella_sinensis,FOTU_316_Plectosphaerella_sinensis
FOTU_322,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_322_unidentified
FOTU_317,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_317_unidentified
FOTU_311,Fungi,Ascomycota,Sordariomycetes,unidentified,unidentified,unidentified,unidentified,FOTU_311_Sordariomycetes
FOTU_319,Fungi,Ascomycota,Sordariomycetes,Coniochaetales,unidentified,unidentified,Coniochaetales_sp,FOTU_319_Coniochaetales
FOTU_320,Fungi,Ascomycota,Dothideomycetes,Tubeufiales,Tubeufiaceae,unidentified,Tubeufiaceae_sp,FOTU_320_Tubeufiaceae
FOTU_318,Fungi,Ascomycota,Sordariomycetes,Hypocreales,unidentified,unidentified,Hypocreales_sp,FOTU_318_Hypocreales
FOTU_312,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Ilyonectria,Ilyonectria_sp,FOTU_312_Ilyonectria_sp
FOTU_324,Fungi,Ascomycota,Sordariomycetes,Branch06,unidentified,unidentified,Branch06_sp,FOTU_324_Branch06
FOTU_323,Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Scytalidium,Scytalidium_sp,FOTU_323_Scytalidium_sp
FOTU_326,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_326_unidentified
FOTU_314,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,unidentified,FOTU_314_Penicillium
FOTU_327,Fungi,Chytridiomycota,Rhizophydiomycetes,Rhizophydiales,unidentified,unidentified,Rhizophydiales_sp,FOTU_327_Rhizophydiales
FOTU_325,Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,unidentified,unidentified,FOTU_325_Chaetomiaceae
FOTU_328,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,Orbiliaceae,Arthrobotrys,Arthrobotrys_conoides,FOTU_328_Arthrobotrys_conoides
FOTU_329,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,Waitea,Waitea_circinata,FOTU_329_Waitea_circinata
FOTU_330,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_330_unidentified
FOTU_335,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_335_unidentified
FOTU_331,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_331_unidentified
FOTU_337,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi_sp,FOTU_337_Fungi
FOTU_333,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_333_Fungi
FOTU_339,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,unidentified,FOTU_339_Trichoderma
FOTU_334,Fungi,Ascomycota,Sordariomycetes,Xylariales,Microdochiaceae,Idriella,Idriella_sp,FOTU_334_Idriella_sp
FOTU_336,Fungi,Ascomycota,Dothideomycetes,Pleosporales,unidentified,unidentified,unidentified,FOTU_336_Pleosporales
FOTU_340,Fungi,Basidiobolomycota,Basidiobolomycetes,Basidiobolales,unidentified,unidentified,Basidiobolales_sp,FOTU_340_Basidiobolales
FOTU_341,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_341_unidentified
FOTU_338,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Talaromyces,unidentified,FOTU_338_Talaromyces
FOTU_343,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_343_unidentified
FOTU_332,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Curvularia,Curvularia_spicifera,FOTU_332_Curvularia_spicifera
FOTU_342,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_342_Fungi
FOTU_346,Fungi,Ascomycota,Sordariomycetes,Coniochaetales,unidentified,unidentified,unidentified,FOTU_346_Coniochaetales
FOTU_347,Fungi,Basidiobolomycota,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_347_Basidiobolomycota
FOTU_348,Fungi,Ascomycota,Dothideomycetes,Pleosporales,unidentified,unidentified,Pleosporales_sp,FOTU_348_Pleosporales
FOTU_350,Fungi,Ascomycota,unidentified,unidentified,unidentified,unidentified,Ascomycota_sp,FOTU_350_Ascomycota
FOTU_354,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_354_unidentified
FOTU_352,Fungi,Ascomycota,Sordariomycetes,Branch06,unidentified,unidentified,Branch06_sp,FOTU_352_Branch06
FOTU_345,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_345_Fungi
FOTU_349,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,Fungi_sp,FOTU_349_Fungi
FOTU_351,Fungi,Ascomycota,Sordariomycetes,Sordariales,unidentified,unidentified,unidentified,FOTU_351_Sordariales
FOTU_344,Fungi,Ascomycota,Sordariomycetes,Hypocreales,unidentified,unidentified,unidentified,FOTU_344_Hypocreales
FOTU_356,Fungi,Ascomycota,Sordariomycetes,Sordariales,Sordariales_fam_Incertae_sedis,Conlarium,unidentified,FOTU_356_Conlarium
FOTU_358,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_358_unidentified
FOTU_359,Fungi,Rozellomycota,unidentified,unidentified,unidentified,unidentified,Rozellomycota_sp,FOTU_359_Rozellomycota
FOTU_360,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_360_unidentified
FOTU_355,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_355_Fungi
FOTU_353,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,Mortierella_sp,FOTU_353_Mortierella_sp
FOTU_357,Fungi,unidentified,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_357_Fungi
FOTU_361,Fungi,Ascomycota,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_361_Ascomycota
FOTU_366,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,Ceratobasidium,Ceratobasidium_sp,FOTU_366_Ceratobasidium_sp
FOTU_363,Fungi,Ascomycota,unidentified,unidentified,unidentified,unidentified,unidentified,FOTU_363_Ascomycota
FOTU_362,Fungi,Ascomycota,Pezizomycotina_cls_Incertae_sedis,Pezizomycotina_ord_Incertae_sedis,Pezizomycotina_fam_Incertae_sedis,Polylobatispora,Polylobatispora_sp,FOTU_362_Polylobatispora_sp
FOTU_364,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,unidentified,unidentified,Spizellomycetales_sp,FOTU_364_Spizellomycetales
FOTU_373,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Coprinellus,Coprinellus_flocculosus,FOTU_373_Coprinellus_flocculosus
FOTU_369,Fungi,Basidiobolomycota,unidentified,unidentified,unidentified,unidentified,Basidiobolomycota_sp,FOTU_369_Basidiobolomycota
FOTU_365,Fungi,Chytridiomycota,Lobulomycetes,Lobulomycetales,unidentified,unidentified,Lobulomycetales_sp,FOTU_365_Lobulomycetales
FOTU_368,Fungi,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,Cladorrhinum,Cladorrhinum_flexuosum,FOTU_368_Cladorrhinum_flexuosum
